,USD,INR
15-10-2018,"1,230.0","90,684.8"
16-10-2018,"1,230.7","90,161.1"
17-10-2018,"1,229.1","90,173.6"
18-10-2018,"1,223.0","90,112.5"
19-10-2018,"1,227.9","90,166.6"
22-10-2018,"1,222.3","90,038.3"
23-10-2018,"1,236.0","90,708.8"
24-10-2018,"1,230.6","90,150.1"
25-10-2018,"1,230.8","90,150.0"
26-10-2018,"1,233.9","90,248.7"
29-10-2018,"1,230.8","90,506.9"
30-10-2018,"1,225.4","90,256.8"
31-10-2018,"1,215.0","89,979.2"
01-11-2018,"1,231.2","90,040.3"
02-11-2018,"1,232.1","89,906.3"
05-11-2018,"1,232.3","89,917.3"
06-11-2018,"1,231.6","89,943.1"
07-11-2018,"1,230.0","88,956.1"
08-11-2018,"1,224.2","88,891.0"
09-11-2018,"1,211.4","87,990.0"
12-11-2018,"1,205.6","87,890.6"
13-11-2018,"1,202.1","87,038.7"
14-11-2018,"1,203.3","86,850.6"
15-11-2018,"1,211.9","87,080.3"
16-11-2018,"1,222.4","87,769.3"
19-11-2018,"1,221.6","87,205.5"
20-11-2018,"1,223.0","87,375.3"
21-11-2018,"1,226.1","87,163.5"
22-11-2018,"1,227.1","87,114.5"
23-11-2018,"1,223.7","86,334.6"
26-11-2018,"1,223.4","86,539.0"
27-11-2018,"1,221.2","86,577.0"
28-11-2018,"1,213.3","85,497.7"
29-11-2018,"1,226.3","85,566.9"
30-11-2018,"1,217.6","84,911.3"
03-12-2018,"1,230.3","86,735.5"
04-12-2018,"1,240.3","87,566.7"
05-12-2018,"1,235.9","87,304.0"
06-12-2018,"1,242.6","87,705.4"
07-12-2018,"1,243.3","88,620.7"
10-12-2018,"1,245.4","90,385.6"
11-12-2018,"1,245.3","90,093.1"
12-12-2018,"1,245.8","89,423.1"
13-12-2018,"1,242.8","88,907.0"
14-12-2018,"1,235.4","88,815.5"
17-12-2018,"1,241.7","88,907.7"
18-12-2018,"1,246.3","87,855.2"
19-12-2018,"1,255.0","88,223.4"
20-12-2018,"1,259.8","88,116.1"
21-12-2018,"1,258.2","88,212.0"
24-12-2018,"1,258.2","88,212.0"
25-12-2018,"1,258.2","88,212.0"
26-12-2018,"1,258.2","88,212.0"
27-12-2018,"1,268.0","88,934.4"
28-12-2018,"1,279.0","89,408.5"
31-12-2018,"1,279.0","89,408.5"
01-01-2019,"1,279.0","89,408.5"
02-01-2019,"1,282.9","89,824.2"
03-01-2019,"1,290.5","90,496.0"
04-01-2019,"1,279.9","89,017.1"
07-01-2019,"1,292.2","90,149.0"
08-01-2019,"1,286.5","90,234.8"
09-01-2019,"1,288.6","90,952.6"
10-01-2019,"1,291.9","90,953.9"
11-01-2019,"1,289.0","90,710.5"
14-01-2019,"1,292.8","91,469.2"
15-01-2019,"1,294.4","92,064.2"
16-01-2019,"1,292.3","91,752.7"
17-01-2019,"1,290.7","91,761.4"
18-01-2019,"1,284.2","91,476.1"
21-01-2019,"1,279.6","91,100.8"
22-01-2019,"1,282.1","91,313.1"
23-01-2019,"1,279.8","91,159.1"
24-01-2019,"1,283.7","91,226.1"
25-01-2019,"1,293.9","91,718.8"
28-01-2019,"1,302.2","92,541.9"
29-01-2019,"1,307.6","93,368.9"
30-01-2019,"1,310.7","93,374.9"
31-01-2019,"1,323.3","93,902.5"
01-02-2019,"1,318.7","94,207.9"
04-02-2019,"1,312.2","94,038.5"
05-02-2019,"1,314.2","94,024.4"
06-02-2019,"1,312.4","93,912.1"
07-02-2019,"1,310.0","93,429.2"
08-02-2019,"1,314.9","93,629.8"
11-02-2019,"1,306.4","92,983.7"
12-02-2019,"1,310.0","92,456.5"
13-02-2019,"1,312.8","93,030.9"
14-02-2019,"1,311.5","93,156.6"
15-02-2019,"1,316.6","93,968.8"
18-02-2019,"1,325.5","94,636.1"
19-02-2019,"1,334.2","95,044.2"
20-02-2019,"1,343.8","95,370.0"
21-02-2019,"1,331.3","94,811.0"
22-02-2019,"1,329.1","94,375.8"
25-02-2019,"1,331.1","94,298.2"
26-02-2019,"1,325.1","94,060.0"
27-02-2019,"1,322.9","94,095.0"
28-02-2019,"1,319.2","93,439.4"
01-03-2019,"1,312.0","93,102.5"
04-03-2019,"1,285.4","91,159.9"
05-03-2019,"1,283.8","90,634.2"
06-03-2019,"1,285.9","90,132.3"
07-03-2019,"1,285.3","90,129.1"
08-03-2019,"1,296.8","90,763.4"
11-03-2019,"1,292.8","90,217.8"
12-03-2019,"1,297.1","90,286.6"
13-03-2019,"1,307.0","90,919.6"
14-03-2019,"1,295.6","89,847.7"
15-03-2019,"1,303.5","89,886.6"
18-03-2019,"1,305.6","89,636.0"
19-03-2019,"1,307.7","90,283.0"
20-03-2019,"1,303.7","89,686.5"
21-03-2019,"1,309.6","90,084.1"
22-03-2019,"1,311.3","90,765.6"
25-03-2019,"1,319.6","90,944.1"
26-03-2019,"1,316.3","90,804.7"
27-03-2019,"1,309.7","90,473.0"
28-03-2019,"1,295.2","89,575.8"
29-03-2019,"1,295.4","89,801.4"
01-04-2019,"1,293.5","89,524.4"
02-04-2019,"1,290.3","88,926.8"
03-04-2019,"1,290.5","88,346.1"
04-04-2019,"1,283.2","88,480.3"
05-04-2019,"1,288.5","89,133.7"
08-04-2019,"1,300.0","90,470.3"
09-04-2019,"1,303.0","90,267.3"
10-04-2019,"1,305.5","90,256.2"
11-04-2019,"1,298.8","89,649.7"
12-04-2019,"1,294.3","89,589.5"
15-04-2019,"1,285.7","89,209.3"
16-04-2019,"1,276.4","88,742.7"
17-04-2019,"1,275.9","88,575.3"
18-04-2019,"1,275.7","88,566.8"
19-04-2019,"1,275.7","88,566.8"
22-04-2019,"1,275.7","88,566.8"
23-04-2019,"1,269.5","88,557.8"
24-04-2019,"1,271.7","89,021.9"
25-04-2019,"1,280.8","89,989.0"
26-04-2019,"1,284.2","89,639.1"
29-04-2019,"1,279.5","89,360.3"
30-04-2019,"1,282.3","89,239.1"
01-05-2019,"1,283.8","89,303.1"
02-05-2019,"1,271.0","88,218.4"
03-05-2019,"1,278.6","88,403.0"
06-05-2019,"1,278.6","88,403.0"
07-05-2019,"1,281.2","89,163.2"
08-05-2019,"1,285.2","89,588.1"
09-05-2019,"1,286.1","90,126.0"
10-05-2019,"1,287.1","90,117.6"
13-05-2019,"1,295.6","91,408.5"
14-05-2019,"1,298.4","91,295.2"
15-05-2019,"1,299.1","91,252.7"
16-05-2019,"1,291.7","90,670.9"
17-05-2019,"1,280.8","90,074.2"
20-05-2019,"1,276.9","89,102.4"
21-05-2019,"1,271.2","88,533.6"
22-05-2019,"1,273.8","88,793.4"
23-05-2019,"1,283.7","89,448.6"
24-05-2019,"1,282.5","88,990.1"
27-05-2019,"1,282.5","88,990.1"
28-05-2019,"1,278.3","88,978.6"
29-05-2019,"1,281.7","89,552.7"
30-05-2019,"1,281.0","89,405.2"
31-05-2019,"1,295.6","90,155.8"
03-06-2019,"1,317.1","91,114.7"
04-06-2019,"1,324.3","91,903.0"
05-06-2019,"1,335.1","92,643.7"
06-06-2019,"1,335.5","92,405.9"
07-06-2019,"1,340.7","92,959.3"
10-06-2019,"1,328.6","92,338.0"
11-06-2019,"1,324.3","91,932.9"
12-06-2019,"1,332.4","92,430.5"
13-06-2019,"1,335.9","92,912.5"
14-06-2019,"1,351.3","94,362.5"
17-06-2019,"1,341.3","93,698.5"
18-06-2019,"1,341.4","93,281.5"
19-06-2019,"1,344.1","93,687.7"
20-06-2019,"1,379.5","95,945.1"
21-06-2019,"1,397.2","97,196.2"
24-06-2019,"1,405.7","97,385.2"
25-06-2019,"1,431.4","99,164.0"
26-06-2019,"1,404.0","97,135.8"
27-06-2019,"1,402.5","96,818.1"
28-06-2019,"1,409.0","97,118.0"
01-07-2019,"1,390.1","95,785.5"
02-07-2019,"1,391.1","95,825.3"
03-07-2019,"1,413.5","97,241.0"
04-07-2019,"1,414.9","97,005.5"
05-07-2019,"1,388.7","95,203.1"
08-07-2019,"1,400.1","96,044.8"
09-07-2019,"1,391.6","95,436.3"
10-07-2019,"1,408.3","96,309.0"
11-07-2019,"1,413.8","96,757.8"
12-07-2019,"1,407.6","96,522.0"
15-07-2019,"1,412.4","96,795.3"
16-07-2019,"1,409.9","96,867.6"
17-07-2019,"1,410.4","97,097.0"
18-07-2019,"1,417.5","97,595.0"
19-07-2019,"1,439.7","99,161.5"
22-07-2019,"1,427.8","98,378.4"
23-07-2019,"1,425.6","98,408.6"
24-07-2019,"1,427.0","98,389.1"
25-07-2019,"1,416.1","97,770.1"
26-07-2019,"1,420.4","97,823.7"
29-07-2019,"1,419.1","97,534.9"
30-07-2019,"1,425.9","98,241.7"
31-07-2019,"1,427.6","98,320.4"
01-08-2019,"1,406.8","96,865.9"
02-08-2019,"1,441.8","1,00,370.3"
05-08-2019,"1,465.3","1,03,955.8"
06-08-2019,"1,465.3","1,04,093.6"
07-08-2019,"1,506.1","1,07,074.1"
08-08-2019,"1,495.8","1,05,365.1"
09-08-2019,"1,497.7","1,06,380.4"
12-08-2019,"1,504.7","1,07,209.9"
13-08-2019,"1,498.4","1,06,465.8"
14-08-2019,"1,513.3","1,08,314.7"
15-08-2019,"1,515.7","1,08,400.1"
16-08-2019,"1,515.3","1,07,952.6"
19-08-2019,"1,496.6","1,07,057.8"
20-08-2019,"1,504.6","1,07,590.5"
21-08-2019,"1,503.3","1,07,365.3"
22-08-2019,"1,502.1","1,08,054.0"
23-08-2019,"1,503.8","1,07,829.2"
26-08-2019,"1,503.8","1,07,829.2"
27-08-2019,"1,533.0","1,09,647.3"
28-08-2019,"1,537.2","1,10,330.9"
29-08-2019,"1,540.2","1,10,370.0"
30-08-2019,"1,528.4","1,09,308.1"
02-09-2019,"1,526.0","1,09,860.8"
03-09-2019,"1,537.9","1,11,006.6"
04-09-2019,"1,546.1","1,11,309.8"
05-09-2019,"1,529.1","1,09,839.8"
06-09-2019,"1,523.7","1,09,081.7"
09-09-2019,"1,509.2","1,08,241.3"
10-09-2019,"1,498.3","1,07,663.5"
11-09-2019,"1,490.7","1,06,630.5"
12-09-2019,"1,515.2","1,07,547.4"
13-09-2019,"1,503.1","1,06,702.4"
16-09-2019,"1,497.2","1,07,271.8"
17-09-2019,"1,502.1","1,07,432.1"
18-09-2019,"1,503.5","1,06,941.0"
19-09-2019,"1,500.7","1,07,085.0"
20-09-2019,"1,501.9","1,06,683.7"
23-09-2019,"1,522.1","1,07,768.2"
24-09-2019,"1,520.7","1,07,898.5"
25-09-2019,"1,528.8","1,08,587.9"
26-09-2019,"1,506.4","1,06,934.1"
27-09-2019,"1,489.9","1,05,265.2"
30-09-2019,"1,485.3","1,04,963.9"
01-10-2019,"1,473.5","1,04,725.5"
02-10-2019,"1,492.6","1,06,285.1"
03-10-2019,"1,517.1","1,07,760.4"
04-10-2019,"1,499.2","1,06,190.0"
07-10-2019,"1,501.3","1,06,669.1"
08-10-2019,"1,505.9","1,07,255.7"
09-10-2019,"1,507.3","1,07,169.2"
10-10-2019,"1,494.8","1,05,954.4"
11-10-2019,"1,479.2","1,04,873.2"
14-10-2019,"1,490.6","1,06,135.9"
15-10-2019,"1,487.8","1,06,377.0"
16-10-2019,"1,485.1","1,06,014.6"
17-10-2019,"1,492.7","1,06,192.4"
18-10-2019,"1,490.0","1,05,920.4"
21-10-2019,"1,491.7","1,05,767.7"
22-10-2019,"1,485.4","1,05,129.4"
23-10-2019,"1,494.5","1,05,671.1"
24-10-2019,"1,496.6","1,06,190.0"
25-10-2019,"1,513.5","1,07,184.0"
28-10-2019,"1,492.4","1,05,544.8"
29-10-2019,"1,486.8","1,05,365.2"
30-10-2019,"1,492.1","1,05,910.0"
31-10-2019,"1,511.0","1,07,377.2"
01-11-2019,"1,508.8","1,06,443.0"
04-11-2019,"1,509.5","1,06,893.2"
05-11-2019,"1,489.0","1,05,406.5"
06-11-2019,"1,486.1","1,05,622.5"
07-11-2019,"1,484.3","1,05,302.3"
08-11-2019,"1,464.2","1,04,392.4"
11-11-2019,"1,458.7","1,04,397.0"
12-11-2019,"1,452.1","1,04,223.1"
13-11-2019,"1,462.9","1,05,519.7"
14-11-2019,"1,466.7","1,05,605.0"
15-11-2019,"1,466.9","1,05,066.0"
18-11-2019,"1,467.7","1,05,568.8"
19-11-2019,"1,468.5","1,05,487.6"
20-11-2019,"1,471.7","1,05,685.0"
21-11-2019,"1,467.1","1,05,261.7"
22-11-2019,"1,464.5","1,05,083.4"
25-11-2019,"1,458.4","1,04,552.7"
26-11-2019,"1,454.7","1,03,999.8"
27-11-2019,"1,454.4","1,03,633.6"
28-11-2019,"1,454.7","1,04,046.9"
29-11-2019,"1,460.2","1,04,795.0"
02-12-2019,"1,461.2","1,04,696.5"
03-12-2019,"1,477.3","1,05,972.6"
04-12-2019,"1,475.1","1,05,457.9"
05-12-2019,"1,476.0","1,05,128.2"
06-12-2019,"1,459.7","1,04,054.1"
09-12-2019,"1,461.7","1,03,785.1"
10-12-2019,"1,465.0","1,03,778.4"
11-12-2019,"1,466.8","1,03,790.0"
12-12-2019,"1,467.8","1,03,625.7"
13-12-2019,"1,466.6","1,03,707.7"
16-12-2019,"1,477.9","1,04,833.4"
17-12-2019,"1,475.8","1,04,813.5"
18-12-2019,"1,474.1","1,04,687.9"
19-12-2019,"1,476.7","1,05,168.4"
20-12-2019,"1,479.0","1,05,149.5"
23-12-2019,"1,482.1","1,05,576.5"
24-12-2019,"1,482.1","1,05,576.5"
25-12-2019,"1,482.1","1,05,576.5"
26-12-2019,"1,482.1","1,05,576.5"
27-12-2019,"1,511.5","1,08,070.0"
30-12-2019,"1,514.8","1,07,975.2"
31-12-2019,"1,514.8","1,07,975.2"
01-01-2020,"1,514.8","1,07,975.2"
02-01-2020,"1,527.1","1,08,959.4"
03-01-2020,"1,548.8","1,11,098.8"
06-01-2020,"1,573.1","1,13,048.0"
07-01-2020,"1,567.9","1,12,654.7"
08-01-2020,"1,572.0","1,12,178.3"
09-01-2020,"1,550.8","1,10,405.7"
10-01-2020,"1,553.6","1,10,195.3"
13-01-2020,"1,549.9","1,09,626.0"
14-01-2020,"1,545.1","1,09,475.7"
15-01-2020,"1,549.0","1,09,519.7"
16-01-2020,"1,554.6","1,10,338.4"
17-01-2020,"1,557.6","1,10,696.6"
20-01-2020,"1,560.2","1,10,833.1"
21-01-2020,"1,551.3","1,10,411.5"
22-01-2020,"1,556.9","1,10,673.0"
23-01-2020,"1,562.9","1,11,587.2"
24-01-2020,"1,564.3","1,11,545.5"
27-01-2020,"1,580.1","1,12,866.5"
28-01-2020,"1,574.0","1,12,071.2"
29-01-2020,"1,573.5","1,12,265.7"
30-01-2020,"1,578.3","1,13,015.3"
31-01-2020,"1,584.2","1,13,373.3"
03-02-2020,"1,574.8","1,12,263.9"
04-02-2020,"1,558.4","1,10,816.6"
05-02-2020,"1,553.3","1,10,581.0"
06-02-2020,"1,563.3","1,11,289.0"
07-02-2020,"1,572.7","1,12,451.6"
10-02-2020,"1,573.2","1,12,173.9"
11-02-2020,"1,570.5","1,11,948.4"
12-02-2020,"1,563.7","1,11,491.7"
13-02-2020,"1,575.1","1,12,287.7"
14-02-2020,"1,581.4","1,13,126.2"
17-02-2020,"1,580.8","1,12,779.8"
18-02-2020,"1,589.9","1,13,791.0"
19-02-2020,"1,604.2","1,14,807.0"
20-02-2020,"1,619.0","1,16,489.5"
21-02-2020,"1,643.3","1,18,007.0"
24-02-2020,"1,671.7","1,20,571.9"
25-02-2020,"1,650.3","1,18,562.7"
26-02-2020,"1,634.9","1,17,147.9"
27-02-2020,"1,652.0","1,18,108.9"
28-02-2020,"1,609.9","1,16,659.4"
02-03-2020,"1,599.7","1,16,213.8"
03-03-2020,"1,615.5","1,17,973.5"
04-03-2020,"1,641.9","1,20,864.8"
05-03-2020,"1,659.6","1,22,848.6"
06-03-2020,"1,683.7","1,24,910.0"
09-03-2020,"1,672.5","1,24,597.9"
10-03-2020,"1,655.7","1,22,286.7"
11-03-2020,"1,653.8","1,22,408.9"
12-03-2020,"1,570.7","1,16,607.2"
13-03-2020,"1,562.8","1,15,669.9"
16-03-2020,"1,487.7","1,10,254.2"
17-03-2020,"1,536.2","1,13,787.1"
18-03-2020,"1,498.2","1,12,452.6"
19-03-2020,"1,474.3","1,10,554.7"
20-03-2020,"1,494.4","1,12,869.0"
23-03-2020,"1,525.4","1,16,424.6"
24-03-2020,"1,605.8","1,22,209.6"
25-03-2020,"1,605.5","1,21,812.7"
26-03-2020,"1,634.8","1,22,272.4"
27-03-2020,"1,617.3","1,21,681.6"
30-03-2020,"1,618.3","1,21,951.0"
31-03-2020,"1,609.0","1,21,272.5"
01-04-2020,"1,576.6","1,20,723.5"
02-04-2020,"1,616.8","1,23,276.2"
03-04-2020,"1,613.1","1,23,060.0"
06-04-2020,"1,648.3","1,25,263.4"
07-04-2020,"1,649.3","1,24,788.0"
08-04-2020,"1,647.8","1,25,166.1"
09-04-2020,"1,680.7","1,27,550.4"
10-04-2020,"1,680.7","1,27,550.4"
13-04-2020,"1,680.7","1,27,550.4"
14-04-2020,"1,741.9","1,32,387.0"
15-04-2020,"1,718.7","1,31,484.5"
16-04-2020,"1,729.5","1,32,839.4"
17-04-2020,"1,692.6","1,29,589.2"
20-04-2020,"1,686.2","1,29,118.2"
21-04-2020,"1,682.1","1,29,570.0"
22-04-2020,"1,710.6","1,30,765.2"
23-04-2020,"1,736.3","1,31,733.6"
24-04-2020,"1,715.9","1,31,069.9"
27-04-2020,"1,715.0","1,30,639.6"
28-04-2020,"1,691.6","1,28,635.4"
29-04-2020,"1,703.4","1,28,349.1"
30-04-2020,"1,702.8","1,28,080.9"
01-05-2020,"1,686.3","1,27,929.9"
04-05-2020,"1,709.1","1,29,310.2"
05-05-2020,"1,699.6","1,28,620.2"
06-05-2020,"1,691.5","1,28,647.9"
07-05-2020,"1,704.1","1,28,983.8"
08-05-2020,"1,704.1","1,28,983.8"
11-05-2020,"1,702.8","1,29,215.6"
12-05-2020,"1,702.4","1,27,956.6"
13-05-2020,"1,708.4","1,28,769.5"
14-05-2020,"1,731.6","1,30,754.2"
15-05-2020,"1,735.4","1,31,587.3"
18-05-2020,"1,734.7","1,31,334.1"
19-05-2020,"1,738.0","1,31,487.6"
20-05-2020,"1,748.3","1,32,094.6"
21-05-2020,"1,724.9","1,30,462.8"
22-05-2020,"1,733.6","1,31,735.9"
25-05-2020,"1,733.6","1,31,735.9"
26-05-2020,"1,720.3","1,29,808.7"
27-05-2020,"1,694.6","1,28,619.3"
28-05-2020,"1,717.4","1,29,899.0"
29-05-2020,"1,728.7","1,30,657.7"
01-06-2020,"1,730.6","1,30,779.7"
02-06-2020,"1,742.2","1,30,883.4"
03-06-2020,"1,705.4","1,28,467.6"
04-06-2020,"1,700.1","1,28,277.4"
05-06-2020,"1,683.5","1,27,252.0"
08-06-2020,"1,690.4","1,27,524.4"
09-06-2020,"1,713.5","1,29,338.6"
10-06-2020,"1,722.1","1,30,331.6"
11-06-2020,"1,738.3","1,32,448.6"
12-06-2020,"1,733.5","1,31,762.6"
15-06-2020,"1,710.5","1,29,945.5"
16-06-2020,"1,719.9","1,31,094.4"
17-06-2020,"1,724.4","1,31,393.8"
18-06-2020,"1,719.5","1,31,387.0"
19-06-2020,"1,734.8","1,32,302.3"
22-06-2020,"1,761.9","1,33,389.7"
23-06-2020,"1,768.9","1,33,675.8"
24-06-2020,"1,766.1","1,33,622.0"
25-06-2020,"1,756.6","1,32,717.9"
26-06-2020,"1,747.6","1,32,105.5"
29-06-2020,"1,771.6","1,33,765.5"
30-06-2020,"1,768.1","1,33,584.4"
01-07-2020,"1,771.1","1,33,727.6"
02-07-2020,"1,777.5","1,32,917.7"
03-07-2020,"1,772.9","1,32,328.9"
06-07-2020,"1,787.9","1,33,433.8"
07-07-2020,"1,789.6","1,33,934.4"
08-07-2020,"1,811.1","1,35,651.4"
09-07-2020,"1,812.1","1,36,179.3"
10-07-2020,"1,803.1","1,35,568.4"
13-07-2020,"1,807.5","1,35,864.4"
14-07-2020,"1,801.9","1,35,875.2"
15-07-2020,"1,804.6","1,35,583.6"
16-07-2020,"1,807.7","1,35,884.8"
17-07-2020,"1,807.4","1,35,435.8"
20-07-2020,"1,815.7","1,35,782.5"
21-07-2020,"1,842.6","1,37,296.7"
22-07-2020,"1,852.4","1,38,152.9"
23-07-2020,"1,878.3","1,40,495.9"
24-07-2020,"1,902.1","1,42,242.3"
27-07-2020,"1,936.7","1,44,841.9"
28-07-2020,"1,940.9","1,45,261.8"
29-07-2020,"1,950.9","1,46,064.9"
30-07-2020,"1,957.7","1,46,541.9"
31-07-2020,"1,964.9","1,47,213.7"
03-08-2020,"1,958.6","1,47,325.1"
04-08-2020,"1,977.9","1,48,462.0"
05-08-2020,"2,048.2","1,53,303.0"
06-08-2020,"2,067.2","1,54,870.9"
07-08-2020,"2,031.2","1,52,409.8"
10-08-2020,"2,044.5","1,53,148.8"
11-08-2020,"1,939.7","1,44,687.2"
12-08-2020,"1,931.9","1,44,420.5"
13-08-2020,"1,944.3","1,45,493.1"
14-08-2020,"1,944.8","1,45,506.2"
17-08-2020,"1,972.9","1,47,494.2"
18-08-2020,"2,008.8","1,49,899.2"
19-08-2020,"1,981.0","1,48,248.1"
20-08-2020,"1,927.2","1,44,589.3"
21-08-2020,"1,924.4","1,44,263.7"
24-08-2020,"1,944.0","1,44,179.9"
25-08-2020,"1,911.2","1,41,879.0"
26-08-2020,"1,933.0","1,43,493.5"
27-08-2020,"1,923.9","1,42,046.5"
28-08-2020,"1,957.4","1,43,270.2"
31-08-2020,"1,957.4","1,43,270.2"
01-09-2020,"1,972.4","1,44,118.6"
02-09-2020,"1,947.1","1,42,650.6"
03-09-2020,"1,940.5","1,42,534.8"
04-09-2020,"1,926.3","1,41,086.1"
07-09-2020,"1,928.5","1,41,636.0"
08-09-2020,"1,911.0","1,40,720.5"
09-09-2020,"1,947.2","1,42,779.4"
10-09-2020,"1,966.3","1,44,602.9"
11-09-2020,"1,947.4","1,43,009.1"
14-09-2020,"1,958.7","1,43,754.9"
15-09-2020,"1,949.4","1,43,476.1"
16-09-2020,"1,961.8","1,44,099.1"
17-09-2020,"1,936.3","1,42,540.1"
18-09-2020,"1,950.9","1,43,456.7"
21-09-2020,"1,909.4","1,40,490.9"
22-09-2020,"1,906.0","1,40,153.0"
23-09-2020,"1,873.4","1,37,789.3"
24-09-2020,"1,861.8","1,37,241.7"
25-09-2020,"1,859.7","1,37,112.2"
28-09-2020,"1,864.3","1,37,586.3"
29-09-2020,"1,884.0","1,38,961.1"
30-09-2020,"1,886.9","1,38,819.0"
01-10-2020,"1,902.0","1,39,287.3"
02-10-2020,"1,903.1","1,39,497.4"
05-10-2020,"1,909.6","1,39,595.6"
06-10-2020,"1,913.4","1,40,546.9"
07-10-2020,"1,884.5","1,38,205.5"
08-10-2020,"1,887.5","1,38,405.8"
09-10-2020,"1,923.3","1,40,369.8"
12-10-2020,"1,925.5","1,41,255.6"
13-10-2020,"1,891.3","1,38,849.4"
14-10-2020,"1,910.1","1,39,956.8"
15-10-2020,"1,891.9","1,38,927.0"
16-10-2020,"1,905.1","1,39,896.4"
19-10-2020,"1,905.6","1,39,781.5"
20-10-2020,"1,898.4","1,39,480.2"
21-10-2020,"1,924.2","1,41,590.5"
22-10-2020,"1,901.0","1,40,033.5"
23-10-2020,"1,903.7","1,40,571.2"
26-10-2020,"1,898.5","1,40,417.9"
27-10-2020,"1,905.7","1,40,505.4"
28-10-2020,"1,870.0","1,38,773.7"
29-10-2020,"1,870.3","1,39,137.2"
30-10-2020,"1,881.9","1,40,363.4"
02-11-2020,"1,889.9","1,40,813.6"
03-11-2020,"1,908.3","1,42,494.7"
04-11-2020,"1,900.2","1,41,017.7"
05-11-2020,"1,938.5","1,43,369.7"
06-11-2020,"1,940.8","1,43,561.0"
09-11-2020,"1,867.3","1,38,294.1"
10-11-2020,"1,878.7","1,39,544.2"
11-11-2020,"1,861.0","1,38,606.0"
12-11-2020,"1,874.9","1,39,873.2"
13-11-2020,"1,890.9","1,40,934.5"
16-11-2020,"1,885.6","1,40,300.1"
17-11-2020,"1,889.1","1,40,596.3"
18-11-2020,"1,876.1","1,39,091.2"
19-11-2020,"1,857.4","1,37,668.6"
20-11-2020,"1,875.7","1,39,019.4"
23-11-2020,"1,840.2","1,36,583.9"
24-11-2020,"1,799.6","1,33,264.9"
25-11-2020,"1,810.2","1,33,478.7"
26-11-2020,"1,807.4","1,33,419.0"
27-11-2020,"1,779.3","1,31,660.9"
30-11-2020,"1,762.6","1,30,421.5"
01-12-2020,"1,810.8","1,33,087.4"
02-12-2020,"1,822.6","1,34,368.8"
03-12-2020,"1,832.4","1,35,314.5"
04-12-2020,"1,843.0","1,35,933.4"
07-12-2020,"1,860.0","1,37,126.1"
08-12-2020,"1,868.2","1,37,672.8"
09-12-2020,"1,841.8","1,35,913.8"
10-12-2020,"1,844.4","1,36,030.0"
11-12-2020,"1,842.0","1,35,830.0"
14-12-2020,"1,831.2","1,34,900.8"
15-12-2020,"1,850.7","1,36,059.8"
16-12-2020,"1,852.0","1,36,369.3"
17-12-2020,"1,890.8","1,39,021.2"
18-12-2020,"1,879.8","1,38,231.2"
21-12-2020,"1,880.0","1,39,042.9"
22-12-2020,"1,877.1","1,38,671.7"
23-12-2020,"1,875.0","1,38,356.3"
24-12-2020,"1,875.0","1,38,356.3"
25-12-2020,"1,875.0","1,38,356.3"
28-12-2020,"1,875.0","1,38,356.3"
29-12-2020,"1,874.3","1,37,611.1"
30-12-2020,"1,887.6","1,38,116.3"
31-12-2020,"1,887.6","1,38,116.3"
01-01-2021,"1,887.6","1,38,116.3"
04-01-2021,"1,943.2","1,42,057.4"
05-01-2021,"1,940.4","1,41,941.7"
06-01-2021,"1,932.0","1,41,319.2"
07-01-2021,"1,920.1","1,41,048.1"
08-01-2021,"1,862.9","1,36,671.7"
11-01-2021,"1,847.3","1,35,752.0"
12-01-2021,"1,841.3","1,34,895.5"
13-01-2021,"1,858.9","1,35,834.7"
14-01-2021,"1,841.8","1,34,501.2"
15-01-2021,"1,839.0","1,34,492.5"
18-01-2021,"1,833.1","1,34,167.7"
19-01-2021,"1,834.7","1,34,221.2"
20-01-2021,"1,856.6","1,35,395.3"
21-01-2021,"1,862.1","1,35,887.3"
22-01-2021,"1,852.7","1,35,239.1"
25-01-2021,"1,856.9","1,35,545.8"
26-01-2021,"1,856.6","1,35,527.5"
27-01-2021,"1,843.0","1,34,603.0"
28-01-2021,"1,853.7","1,35,190.7"
29-01-2021,"1,863.8","1,35,841.6"
01-02-2021,"1,863.0","1,36,342.8"
02-02-2021,"1,833.1","1,33,761.5"
03-02-2021,"1,835.5","1,33,675.8"
04-02-2021,"1,785.9","1,30,330.0"
05-02-2021,"1,803.0","1,31,278.6"
08-02-2021,"1,835.3","1,33,807.7"
09-02-2021,"1,839.6","1,34,050.4"
10-02-2021,"1,842.7","1,34,215.3"
11-02-2021,"1,840.1","1,33,795.5"
12-02-2021,"1,816.4","1,31,837.4"
15-02-2021,"1,817.3","1,32,006.9"
16-02-2021,"1,794.3","1,30,747.0"
17-02-2021,"1,780.7","1,29,636.2"
18-02-2021,"1,773.2","1,28,802.0"
19-02-2021,"1,786.2","1,29,752.1"
22-02-2021,"1,807.5","1,30,961.1"
23-02-2021,"1,799.7","1,30,372.0"
24-02-2021,"1,788.0","1,29,407.9"
25-02-2021,"1,779.7","1,29,566.0"
26-02-2021,"1,742.9","1,28,786.2"
01-03-2021,"1,734.2","1,27,238.2"
02-03-2021,"1,723.9","1,26,341.1"
03-03-2021,"1,711.4","1,24,871.5"
04-03-2021,"1,712.1","1,24,687.1"
05-03-2021,"1,696.3","1,24,172.6"
08-03-2021,"1,687.1","1,23,752.2"
